id,session_name,timestamp,target_angle,current_angle,error,motor_status
157,ml_anomal,2026-07-10 02:12:57.238859+05:30,90.0,-59.77,149.77,2
158,ml_anomal,2026-07-10 02:12:57.338340+05:30,90.0,-59.77,149.77,2
159,ml_anomal,2026-07-10 02:12:57.437455+05:30,90.0,-59.94,149.94,2
160,ml_anomal,2026-07-10 02:12:57.538311+05:30,90.0,-59.94,149.94,1
161,ml_anomal,2026-07-10 02:12:57.639751+05:30,90.0,-59.94,149.94,2
162,ml_anomal,2026-07-10 02:12:57.738242+05:30,90.0,-59.94,149.94,2
163,ml_anomal,2026-07-10 02:12:57.839300+05:30,90.0,-59.94,149.94,2
164,ml_anomal,2026-07-10 02:12:57.938608+05:30,90.0,-59.94,149.94,2
165,ml_anomal,2026-07-10 02:12:58.042035+05:30,90.0,-59.94,149.94,2
166,ml_anomal,2026-07-10 02:12:58.138757+05:30,90.0,-59.94,149.94,2
167,ml_anomal,2026-07-10 02:12:58.238481+05:30,90.0,-59.94,149.94,2
168,ml_anomal,2026-07-10 02:12:58.338449+05:30,90.0,-59.94,149.94,2
169,ml_anomal,2026-07-10 02:12:58.438717+05:30,90.0,-60.82,150.82,1
170,ml_anomal,2026-07-10 02:12:58.538852+05:30,90.0,-55.55,145.55,2
171,ml_anomal,2026-07-10 02:12:58.637938+05:30,90.0,-55.55,145.55,2
172,ml_anomal,2026-07-10 02:12:58.740062+05:30,90.0,-55.55,145.55,2
173,ml_anomal,2026-07-10 02:12:58.837534+05:30,90.0,-55.55,145.55,2
174,ml_anomal,2026-07-10 02:12:58.939142+05:30,90.0,-55.55,145.55,2
175,ml_anomal,2026-07-10 02:12:59.039071+05:30,90.0,-55.55,145.55,2
176,ml_anomal,2026-07-10 02:12:59.140045+05:30,90.0,-55.55,145.55,2
177,ml_anomal,2026-07-10 02:12:59.240015+05:30,90.0,-55.55,145.55,2
178,ml_anomal,2026-07-10 02:12:59.337097+05:30,90.0,-55.55,145.55,1
179,ml_anomal,2026-07-10 02:12:59.437872+05:30,90.0,-55.55,145.55,2
180,ml_anomal,2026-07-10 02:12:59.538963+05:30,90.0,-55.55,145.55,2
181,ml_anomal,2026-07-10 02:12:59.639369+05:30,90.0,-55.55,145.55,2
182,ml_anomal,2026-07-10 02:12:59.738183+05:30,90.0,-55.37,145.37,2
183,ml_anomal,2026-07-10 02:12:59.839916+05:30,90.0,-55.37,145.37,2
184,ml_anomal,2026-07-10 02:12:59.937378+05:30,90.0,-55.37,145.37,2
185,ml_anomal,2026-07-10 02:13:00.041355+05:30,90.0,-54.84,144.84,2
186,ml_anomal,2026-07-10 02:13:00.139022+05:30,90.0,-54.67,144.67,2
187,ml_anomal,2026-07-10 02:13:00.238586+05:30,90.0,-54.49,144.49,1
188,ml_anomal,2026-07-10 02:13:00.338327+05:30,90.0,-54.14,144.14,2
189,ml_anomal,2026-07-10 02:13:00.440356+05:30,90.0,-53.61,143.61,2
190,ml_anomal,2026-07-10 02:13:00.538045+05:30,90.0,-53.26,143.26,2
191,ml_anomal,2026-07-10 02:13:00.640560+05:30,90.0,-52.91,142.91,2
192,ml_anomal,2026-07-10 02:13:00.737338+05:30,90.0,-52.56,142.56,2
193,ml_anomal,2026-07-10 02:13:00.838983+05:30,90.0,-51.86,141.86,2
194,ml_anomal,2026-07-10 02:13:00.937609+05:30,90.0,-51.5,141.5,2
195,ml_anomal,2026-07-10 02:13:01.040632+05:30,90.0,-51.15,141.15,2
196,ml_anomal,2026-07-10 02:13:01.139781+05:30,90.0,-51.15,141.15,1
197,ml_anomal,2026-07-10 02:13:01.238273+05:30,90.0,-50.98,140.98,2
198,ml_anomal,2026-07-10 02:13:01.338154+05:30,90.0,-50.45,140.45,2
199,ml_anomal,2026-07-10 02:13:01.439333+05:30,90.0,-50.27,140.27,2
200,ml_anomal,2026-07-10 02:13:01.537721+05:30,90.0,-49.92,139.92,2
201,ml_anomal,2026-07-10 02:13:01.639624+05:30,90.0,-49.39,139.39,2
202,ml_anomal,2026-07-10 02:13:01.737504+05:30,90.0,-49.04,139.04,2
203,ml_anomal,2026-07-10 02:13:01.838362+05:30,90.0,-48.69,138.69,2
204,ml_anomal,2026-07-10 02:13:01.941780+05:30,90.0,-48.34,138.34,2
205,ml_anomal,2026-07-10 02:13:02.037958+05:30,90.0,-47.81,137.81,1
206,ml_anomal,2026-07-10 02:13:02.138048+05:30,90.0,-47.64,137.64,2
207,ml_anomal,2026-07-10 02:13:02.240133+05:30,90.0,-47.29,137.29,2
208,ml_anomal,2026-07-10 02:13:02.340090+05:30,90.0,-46.76,136.76,2
209,ml_anomal,2026-07-10 02:13:02.436981+05:30,90.0,-46.41,136.41,2
210,ml_anomal,2026-07-10 02:13:02.539384+05:30,90.0,-46.05,136.05,2
211,ml_anomal,2026-07-10 02:13:02.640802+05:30,90.0,-45.53,135.53,2
212,ml_anomal,2026-07-10 02:13:02.738447+05:30,90.0,-45.18,135.18,2
213,ml_anomal,2026-07-10 02:13:02.837578+05:30,90.0,-44.82,134.82,2
214,ml_anomal,2026-07-10 02:13:02.940849+05:30,90.0,-44.3,134.3,1
215,ml_anomal,2026-07-10 02:13:03.040201+05:30,90.0,-43.95,133.95,2
216,ml_anomal,2026-07-10 02:13:03.139719+05:30,90.0,-43.59,133.59,2
217,ml_anomal,2026-07-10 02:13:03.237703+05:30,90.0,-43.07,133.07,2
218,ml_anomal,2026-07-10 02:13:03.338670+05:30,90.0,-42.71,132.71,2
219,ml_anomal,2026-07-10 02:13:03.437208+05:30,90.0,-42.36,132.36,2
220,ml_anomal,2026-07-10 02:13:03.540344+05:30,90.0,-42.01,132.01,2
221,ml_anomal,2026-07-10 02:13:03.640170+05:30,90.0,-41.48,131.48,2
222,ml_anomal,2026-07-10 02:13:03.738150+05:30,90.0,-41.13,131.13,2
223,ml_anomal,2026-07-10 02:13:03.837262+05:30,90.0,-40.78,130.78,1
224,ml_anomal,2026-07-10 02:13:03.942308+05:30,90.0,-40.43,130.43,2
225,ml_anomal,2026-07-10 02:13:04.039764+05:30,90.0,-40.08,130.08,2
226,ml_anomal,2026-07-10 02:13:04.140766+05:30,90.0,-39.73,129.73,2
227,ml_anomal,2026-07-10 02:13:04.238054+05:30,90.0,-39.38,129.37,2
228,ml_anomal,2026-07-10 02:13:04.346084+05:30,90.0,-38.85,128.85,2
229,ml_anomal,2026-07-10 02:13:04.439906+05:30,90.0,-38.5,128.5,2
230,ml_anomal,2026-07-10 02:13:04.541084+05:30,90.0,-38.14,128.14,2
231,ml_anomal,2026-07-10 02:13:04.641889+05:30,90.0,-37.97,127.97,2
232,ml_anomal,2026-07-10 02:13:04.737881+05:30,90.0,-37.79,127.79,1
233,ml_anomal,2026-07-10 02:13:04.838831+05:30,90.0,-37.79,127.79,2
234,ml_anomal,2026-07-10 02:13:04.938756+05:30,90.0,-37.79,127.79,2
235,ml_anomal,2026-07-10 02:13:05.038014+05:30,90.0,-37.79,127.79,2
236,ml_anomal,2026-07-10 02:13:05.140291+05:30,90.0,-37.79,127.79,2
237,ml_anomal,2026-07-10 02:13:05.239638+05:30,90.0,-37.79,127.79,2
238,ml_anomal,2026-07-10 02:13:05.340613+05:30,90.0,-37.79,127.79,2
239,ml_anomal,2026-07-10 02:13:05.438022+05:30,90.0,-37.79,127.79,2
240,ml_anomal,2026-07-10 02:13:05.540927+05:30,90.0,-37.79,127.79,2
241,ml_anomal,2026-07-10 02:13:05.641957+05:30,90.0,-37.79,127.79,1
242,ml_anomal,2026-07-10 02:13:05.738656+05:30,90.0,-37.79,127.79,2
243,ml_anomal,2026-07-10 02:13:05.837742+05:30,90.0,-37.44,127.44,2
244,ml_anomal,2026-07-10 02:13:05.940610+05:30,90.0,-37.09,127.09,2
245,ml_anomal,2026-07-10 02:13:06.042344+05:30,90.0,-36.74,126.74,2
246,ml_anomal,2026-07-10 02:13:06.138573+05:30,90.0,-36.21,126.21,2
247,ml_anomal,2026-07-10 02:13:06.239046+05:30,90.0,-35.86,125.86,2
248,ml_anomal,2026-07-10 02:13:06.342912+05:30,90.0,-35.51,125.51,2
249,ml_anomal,2026-07-10 02:13:06.439057+05:30,90.0,-34.98,124.98,2
250,ml_anomal,2026-07-10 02:13:06.538884+05:30,90.0,-34.63,124.63,1
251,ml_anomal,2026-07-10 02:13:06.637317+05:30,90.0,-34.45,124.45,2
252,ml_anomal,2026-07-10 02:13:06.738435+05:30,90.0,-34.1,124.1,2
253,ml_anomal,2026-07-10 02:13:06.839525+05:30,90.0,-33.75,123.75,2
254,ml_anomal,2026-07-10 02:13:06.937162+05:30,90.0,-33.22,123.22,2
255,ml_anomal,2026-07-10 02:13:07.037432+05:30,90.0,-33.05,123.05,2
256,ml_anomal,2026-07-10 02:13:07.138763+05:30,90.0,-32.87,122.87,2
257,ml_anomal,2026-07-10 02:13:07.238858+05:30,90.0,-32.87,122.87,2
258,ml_anomal,2026-07-10 02:13:07.339027+05:30,90.0,-32.87,122.87,2
259,ml_anomal,2026-07-10 02:13:07.439471+05:30,90.0,-32.87,122.87,1
260,ml_anomal,2026-07-10 02:13:07.538623+05:30,90.0,-32.7,122.7,2
261,ml_anomal,2026-07-10 02:13:07.639283+05:30,90.0,-32.7,122.7,2
262,ml_anomal,2026-07-10 02:13:07.737637+05:30,90.0,-32.7,122.7,2
263,ml_anomal,2026-07-10 02:13:07.837949+05:30,90.0,-32.7,122.7,2
264,ml_anomal,2026-07-10 02:13:07.937119+05:30,90.0,-32.7,122.7,2
265,ml_anomal,2026-07-10 02:13:08.037065+05:30,90.0,-32.52,122.52,2
266,ml_anomal,2026-07-10 02:13:08.137594+05:30,90.0,-32.52,122.52,2
267,ml_anomal,2026-07-10 02:13:08.238069+05:30,90.0,-32.52,122.52,2
268,ml_anomal,2026-07-10 02:13:08.337961+05:30,90.0,-32.52,122.52,1
269,ml_anomal,2026-07-10 02:13:08.438086+05:30,90.0,-32.52,122.52,2
270,ml_anomal,2026-07-10 02:13:08.538579+05:30,90.0,-31.99,121.99,2
271,ml_anomal,2026-07-10 02:13:08.638220+05:30,90.0,-31.64,121.64,2
272,ml_anomal,2026-07-10 02:13:08.737801+05:30,90.0,-31.29,121.29,2
273,ml_anomal,2026-07-10 02:13:08.839666+05:30,90.0,-30.94,120.94,2
274,ml_anomal,2026-07-10 02:13:08.938463+05:30,90.0,-30.41,120.41,2
275,ml_anomal,2026-07-10 02:13:09.039395+05:30,90.0,-30.06,120.06,2
276,ml_anomal,2026-07-10 02:13:09.139704+05:30,90.0,-29.71,119.71,2
277,ml_anomal,2026-07-10 02:13:09.237697+05:30,90.0,-29.18,119.18,1
278,ml_anomal,2026-07-10 02:13:09.340672+05:30,90.0,-29.0,119.0,2
279,ml_anomal,2026-07-10 02:13:09.442218+05:30,90.0,-28.65,118.65,2
280,ml_anomal,2026-07-10 02:13:09.537819+05:30,90.0,-28.3,118.3,2
281,ml_anomal,2026-07-10 02:13:09.640619+05:30,90.0,-28.12,118.12,2
282,ml_anomal,2026-07-10 02:13:09.738556+05:30,90.0,-27.6,117.6,2
283,ml_anomal,2026-07-10 02:13:09.838717+05:30,90.0,-27.25,117.25,2
284,ml_anomal,2026-07-10 02:13:09.937751+05:30,90.0,-26.72,116.72,2
285,ml_anomal,2026-07-10 02:13:10.039303+05:30,90.0,-26.19,116.19,2
286,ml_anomal,2026-07-10 02:13:10.140343+05:30,90.0,-25.84,115.84,1
287,ml_anomal,2026-07-10 02:13:10.238986+05:30,90.0,-25.66,115.66,2
288,ml_anomal,2026-07-10 02:13:10.339467+05:30,90.0,-25.31,115.31,2
289,ml_anomal,2026-07-10 02:13:10.437598+05:30,90.0,-24.79,114.79,2
290,ml_anomal,2026-07-10 02:13:10.537536+05:30,90.0,-24.43,114.43,2
291,ml_anomal,2026-07-10 02:13:10.644214+05:30,90.0,-24.08,114.08,2
292,ml_anomal,2026-07-10 02:13:10.738055+05:30,90.0,-23.73,113.73,2
293,ml_anomal,2026-07-10 02:13:10.838704+05:30,90.0,-23.73,113.73,2
294,ml_anomal,2026-07-10 02:13:10.941020+05:30,90.0,-23.55,113.55,2
295,ml_anomal,2026-07-10 02:13:11.038950+05:30,90.0,-23.55,113.55,1
296,ml_anomal,2026-07-10 02:13:11.138820+05:30,90.0,-23.55,113.55,2
297,ml_anomal,2026-07-10 02:13:11.238206+05:30,90.0,-23.38,113.38,2
298,ml_anomal,2026-07-10 02:13:11.338731+05:30,90.0,-23.38,113.38,2
299,ml_anomal,2026-07-10 02:13:11.437349+05:30,90.0,-23.38,113.38,2
300,ml_anomal,2026-07-10 02:13:11.538522+05:30,90.0,-23.38,113.38,2
301,ml_anomal,2026-07-10 02:13:11.640043+05:30,90.0,-23.38,113.38,2
302,ml_anomal,2026-07-10 02:13:11.737970+05:30,90.0,-23.2,113.2,2
303,ml_anomal,2026-07-10 02:13:11.837263+05:30,90.0,-23.2,113.2,2
304,ml_anomal,2026-07-10 02:13:11.938523+05:30,90.0,-23.2,113.2,1
305,ml_anomal,2026-07-10 02:13:12.038757+05:30,90.0,-23.03,113.03,2
306,ml_anomal,2026-07-10 02:13:12.141393+05:30,90.0,-23.03,113.03,2
307,ml_anomal,2026-07-10 02:13:12.241724+05:30,90.0,-22.85,112.85,2
308,ml_anomal,2026-07-10 02:13:12.339328+05:30,90.0,-22.85,112.85,2
309,ml_anomal,2026-07-10 02:13:12.438379+05:30,90.0,-22.85,112.85,2
310,ml_anomal,2026-07-10 02:13:12.537721+05:30,90.0,-22.85,112.85,2
311,ml_anomal,2026-07-10 02:13:12.639971+05:30,90.0,-22.85,112.85,2
312,ml_anomal,2026-07-10 02:13:12.739201+05:30,90.0,-22.68,112.68,2
313,ml_anomal,2026-07-10 02:13:12.839588+05:30,90.0,-22.68,112.68,1
314,ml_anomal,2026-07-10 02:13:12.937403+05:30,90.0,-22.68,112.68,2
315,ml_anomal,2026-07-10 02:13:13.039236+05:30,90.0,-22.68,112.68,2
316,ml_anomal,2026-07-10 02:13:13.142589+05:30,90.0,-22.68,112.68,2
317,ml_anomal,2026-07-10 02:13:13.238529+05:30,90.0,-22.5,112.5,2
318,ml_anomal,2026-07-10 02:13:13.339946+05:30,90.0,-22.5,112.5,2
319,ml_anomal,2026-07-10 02:13:13.438511+05:30,90.0,-22.5,112.5,2
320,ml_anomal,2026-07-10 02:13:13.539671+05:30,90.0,-22.5,112.5,2
321,ml_anomal,2026-07-10 02:13:13.638583+05:30,90.0,-22.5,112.5,2
322,ml_anomal,2026-07-10 02:13:13.738880+05:30,90.0,-22.5,112.5,1
323,ml_anomal,2026-07-10 02:13:13.836301+05:30,90.0,-22.5,112.5,2
324,ml_anomal,2026-07-10 02:13:13.937407+05:30,90.0,-22.5,112.5,2
325,ml_anomal,2026-07-10 02:13:14.039679+05:30,90.0,-22.5,112.5,2
326,ml_anomal,2026-07-10 02:13:14.140095+05:30,90.0,-22.32,112.32,2
327,ml_anomal,2026-07-10 02:13:14.240017+05:30,90.0,-22.32,112.32,2
328,ml_anomal,2026-07-10 02:13:14.339804+05:30,90.0,-22.32,112.32,2
329,ml_anomal,2026-07-10 02:13:14.438776+05:30,90.0,-22.32,112.32,2
330,ml_anomal,2026-07-10 02:13:14.539669+05:30,90.0,-22.15,112.15,2
331,ml_anomal,2026-07-10 02:13:14.639451+05:30,90.0,-22.15,112.15,1
332,ml_anomal,2026-07-10 02:13:14.737350+05:30,90.0,-22.15,112.15,2
333,ml_anomal,2026-07-10 02:13:14.838121+05:30,90.0,-22.15,112.15,2
334,ml_anomal,2026-07-10 02:13:14.940414+05:30,90.0,-22.15,112.15,2
335,ml_anomal,2026-07-10 02:13:15.039651+05:30,90.0,-22.15,112.15,2
336,ml_anomal,2026-07-10 02:13:15.139326+05:30,90.0,-22.15,112.15,2
337,ml_anomal,2026-07-10 02:13:15.238928+05:30,90.0,-22.15,112.15,2
338,ml_anomal,2026-07-10 02:13:15.338908+05:30,90.0,-22.15,112.15,2
339,ml_anomal,2026-07-10 02:13:15.439795+05:30,90.0,-22.15,112.15,2
340,ml_anomal,2026-07-10 02:13:15.538395+05:30,90.0,-22.15,112.15,1
341,ml_anomal,2026-07-10 02:13:15.639481+05:30,90.0,-22.15,112.15,2
342,ml_anomal,2026-07-10 02:13:15.740961+05:30,90.0,-22.15,112.15,2
343,ml_anomal,2026-07-10 02:13:15.839069+05:30,90.0,-22.15,112.15,2
